
@RELATION training_tutorial1

   @ATTRIBUTE TICK NUMERIC
   @ATTRIBUTE width NUMERIC
   @ATTRIBUTE height NUMERIC
   @ATTRIBUTE pacman_position_x NUMERIC
   @ATTRIBUTE pacman_position_y NUMERIC
   @ATTRIBUTE legal_actions_N {True,False}
   @ATTRIBUTE legal_actions_S {True,False}
   @ATTRIBUTE legal_actions_E {True,False}   
   @ATTRIBUTE legal_actions_W {True,False}   
   @ATTRIBUTE direction {North,South,West,East,Stop}
   @ATTRIBUTE number_ghosts NUMERIC
   @ATTRIBUTE number_living_ghosts NUMERIC
   @ATTRIBUTE mov_ver NUMERIC
   @ATTRIBUTE mov_hor NUMERIC
   @ATTRIBUTE min_distancia_norte NUMERIC
   @ATTRIBUTE min_distancia_sur NUMERIC
   @ATTRIBUTE min_distancia_oeste NUMERIC
   @ATTRIBUTE min_distancia_este NUMERIC
   @ATTRIBUTE num_ghost_N NUMERIC
   @ATTRIBUTE num_ghost_S NUMERIC
   @ATTRIBUTE num_ghost_W NUMERIC
   @ATTRIBUTE num_ghost_E NUMERIC
   @ATTRIBUTE num_ghost_ori_N NUMERIC
   @ATTRIBUTE num_ghost_ori_S NUMERIC
   @ATTRIBUTE num_ghost_ori_W NUMERIC
   @ATTRIBUTE num_ghost_ori_E NUMERIC
   @ATTRIBUTE direccion_fantasma_N {North,South,West,East,Stop,None}
   @ATTRIBUTE direccion_fantasma_S {North,South,West,East,Stop,None}
   @ATTRIBUTE direccion_fantasma_W {North,South,West,East,Stop,None}
   @ATTRIBUTE direccion_fantasma_E {North,South,West,East,Stop,None}
   @ATTRIBUTE direccion_fantasma_cercano {North,South,West,East,Stop}   
   @ATTRIBUTE distancia_fantasma_cercano NUMERIC
   @ATTRIBUTE pac_dots NUMERIC
   @ATTRIBUTE nearest_food NUMERIC
   @ATTRIBUTE SCORE NUMERIC
   @ATTRIBUTE action {North,South,West,East,Stop}
   @ATTRIBUTE NEXT_SCORE NUMERIC
   
   @data
76, 27, 20, 24, 16, False, True, True, True, East, 4, 1, 0, -1, 999999, 1, 999999, 999999, 0, 1, 0, 0, 0, 0, 0, 0, None, Stop, None, None, Stop, 1, 0, -1, 525,South, 724
1, 30, 20, 1, 18, False, True, True, False, Stop, 4, 4, 0, -15, 999999, 9, 1, 999999, 0, 4, 3, 0, 0, 0, 0, 0, None, Stop, Stop, None, Stop, 13, 0, -1, 0,South, -1
2, 30, 20, 1, 17, True, True, False, False, South, 4, 4, 0, -14, 999999, 7, 2, 999999, 0, 4, 3, 0, 2, 0, 0, 1, None, North, East, None, North, 11, 0, -1, -1,South, -2
3, 30, 20, 1, 16, True, True, True, False, South, 4, 4, 0, -13, 999999, 6, 1, 999999, 0, 4, 3, 0, 2, 0, 1, 0, None, North, West, None, North, 10, 0, -1, -2,South, -3
4, 30, 20, 1, 15, True, True, True, False, South, 4, 4, 0, -12, 999999, 6, 1, 999999, 0, 4, 3, 0, 0, 2, 1, 1, None, South, East, None, South, 10, 0, -1, -3,South, -4
5, 30, 20, 1, 14, True, True, True, False, South, 4, 4, 0, -11, 999999, 5, 2, 999999, 0, 4, 3, 0, 2, 0, 0, 2, None, East, East, None, North, 10, 0, -1, -4,South, -5
6, 30, 20, 1, 13, True, True, False, False, South, 4, 4, 1, -10, 999999, 5, 1, 999999, 0, 4, 4, 0, 0, 2, 1, 1, None, South, West, None, East, 10, 0, -1, -5,South, -6
7, 30, 20, 1, 12, True, True, True, False, South, 4, 4, 1, -9, 999999, 5, 1, 999999, 0, 4, 4, 0, 0, 2, 0, 2, None, South, East, None, East, 9, 0, -1, -6,South, -7
8, 30, 20, 1, 11, True, True, False, False, South, 4, 4, 1, -7, 999999, 5, 1, 999999, 0, 4, 4, 0, 1, 2, 0, 1, None, South, East, None, East, 8, 0, -1, -7,South, -8
9, 30, 20, 1, 10, True, True, False, False, South, 4, 4, 2, -6, 999999, 4, 2, 999999, 0, 4, 4, 0, 1, 1, 0, 2, None, South, North, None, North, 8, 0, -1, -8,South, -9
10, 30, 20, 1, 9, True, True, False, False, South, 4, 4, 2, -6, 999999, 2, 2, 999999, 0, 4, 4, 0, 1, 2, 1, 0, None, North, South, None, North, 7, 0, -1, -9,South, -10
11, 30, 20, 1, 8, True, True, False, False, South, 4, 4, 1, -5, 999999, 1, 1, 999999, 0, 4, 4, 0, 0, 1, 3, 0, None, West, West, None, West, 5, 0, -1, -10,South, -11
12, 30, 20, 1, 7, True, True, False, False, South, 4, 4, 1, -3, 1, 1, 1, 999999, 1, 3, 4, 0, 2, 0, 2, 0, North, West, North, None, North, 4, 0, -1, -11,South, -12
13, 30, 20, 1, 6, True, True, True, False, South, 4, 4, 0, -2, 2, 2, 1, 999999, 1, 2, 3, 0, 1, 0, 2, 1, West, West, North, None, West, 2, 0, -1, -12,South, -13
14, 30, 20, 1, 5, True, True, True, False, South, 4, 4, 0, -1, 1, 1, 1, 999999, 2, 2, 3, 0, 1, 0, 1, 1, East, Stop, North, None, Stop, 1, 0, -1, -13,South, 186
15, 30, 20, 1, 4, True, True, True, False, South, 4, 3, 2, 0, 2, 999999, 2, 999999, 2, 0, 3, 0, 0, 0, 1, 2, East, None, East, None, East, 2, 0, -1, 186,East, 185
16, 30, 20, 2, 4, True, True, True, True, East, 4, 3, 1, -1, 2, 1, 1, 999999, 2, 1, 3, 0, 0, 1, 1, 1, East, South, South, None, South, 2, 0, -1, 185,South, 184
17, 30, 20, 2, 3, True, False, True, True, South, 4, 3, 1, 1, 1, 999999, 1, 999999, 3, 0, 3, 0, 2, 1, 0, 0, North, None, North, None, North, 2, 0, -1, 184,North, 183
18, 30, 20, 2, 4, True, True, True, True, North, 4, 3, 1, -1, 3, 1, 1, 999999, 2, 1, 3, 0, 1, 1, 0, 1, East, South, South, None, South, 2, 0, -1, 183,South, 182
19, 30, 20, 2, 3, True, False, True, True, South, 4, 3, 1, 0, 4, 999999, 1, 999999, 2, 0, 3, 0, 1, 0, 1, 1, West, None, North, None, East, 2, 0, -1, 182,East, 181
20, 30, 20, 3, 3, True, False, True, True, East, 4, 3, 0, 0, 3, 999999, 2, 999999, 2, 0, 2, 0, 1, 1, 0, 1, South, None, East, None, East, 2, 0, -1, 181,East, 180
21, 30, 20, 4, 3, True, False, True, True, East, 4, 2, 0, 4, 4, 999999, 5, 999999, 2, 0, 1, 0, 1, 0, 0, 1, North, None, North, None, Stop, 3, 0, -1, 380,North, 379
22, 30, 20, 4, 4, True, True, True, True, North, 4, 2, 0, 2, 2, 999999, 5, 999999, 2, 0, 1, 0, 0, 1, 0, 1, South, None, South, None, Stop, 4, 0, -1, 379,North, 378
23, 30, 20, 4, 5, True, True, True, True, North, 4, 2, -1, 0, 3, 999999, 5, 1, 1, 0, 1, 1, 0, 1, 1, 0, West, None, South, West, West, 4, 0, -1, 378,North, 377
24, 30, 20, 4, 6, True, True, True, True, North, 4, 2, -1, 0, 2, 999999, 5, 1, 1, 0, 1, 1, 1, 0, 1, 0, West, None, North, West, West, 3, 0, -1, 377,North, 376
25, 30, 20, 4, 7, True, True, True, True, North, 4, 2, -1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 0, 0, 2, 0, West, West, West, West, West, 2, 0, -1, 376,North, 375
26, 30, 20, 4, 8, True, True, True, True, North, 4, 2, -1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 0, 1, 0, North, West, West, North, North, 2, 0, -1, 375,North, 374
27, 30, 20, 4, 9, True, True, True, True, North, 4, 1, 4, -3, 999999, 3, 4, 999999, 0, 1, 1, 0, 0, 0, 0, 1, None, East, East, None, East, 7, 0, -1, 574,South, 573
28, 30, 20, 4, 8, True, True, True, True, South, 4, 1, 3, -2, 999999, 2, 3, 999999, 0, 1, 1, 0, 0, 0, 1, 0, None, West, West, None, West, 5, 0, -1, 573,South, 572
29, 30, 20, 4, 7, True, True, True, True, South, 4, 1, 3, -1, 999999, 1, 3, 999999, 0, 1, 1, 0, 0, 0, 1, 0, None, West, West, None, West, 4, 0, -1, 572,South, 571
30, 30, 20, 4, 6, True, True, True, True, South, 4, 1, 2, 0, 999999, 999999, 2, 999999, 0, 0, 1, 0, 0, 0, 1, 0, None, None, West, None, West, 2, 0, -1, 571,East, 570
1, 20, 13, 1, 11, False, True, True, False, Stop, 4, 4, 5, -6, 999999, 2, 5, 999999, 0, 3, 4, 0, 0, 0, 0, 0, None, Stop, Stop, None, Stop, 7, 2, 14, 0,South, -1
2, 20, 13, 1, 10, True, True, False, False, South, 4, 4, 5, -5, 1, 4, 5, 999999, 1, 2, 4, 0, 1, 0, 1, 1, West, Stop, North, None, North, 5, 2, 13, -1,North, -2
3, 20, 13, 1, 11, False, True, True, False, North, 4, 4, 5, -6, 999999, 1, 5, 999999, 0, 3, 4, 0, 1, 1, 1, 1, None, North, North, None, West, 5, 2, 14, -2,East, -3
4, 20, 13, 2, 11, False, False, True, True, East, 4, 4, 3, -6, 999999, 1, 3, 999999, 0, 4, 4, 0, 0, 2, 1, 1, None, West, West, None, West, 4, 2, 13, -3,East, -4
5, 20, 13, 3, 11, False, False, True, True, East, 4, 4, 2, -7, 999999, 1, 2, 999999, 0, 4, 4, 0, 0, 1, 2, 1, None, East, West, None, West, 3, 2, 12, -4,East, -5
6, 20, 13, 4, 11, False, False, True, True, East, 4, 4, 1, -7, 999999, 2, 1, 999999, 0, 3, 4, 0, 0, 1, 1, 1, None, South, Stop, None, Stop, 1, 2, 11, -5,East, 194
7, 20, 13, 5, 11, False, True, True, True, East, 4, 3, 1, -8, 999999, 3, 1, 999999, 0, 3, 3, 0, 0, 2, 0, 1, None, South, South, None, South, 4, 2, 10, 194,South, 193
8, 20, 13, 5, 10, True, True, True, False, South, 4, 3, 2, -7, 999999, 2, 2, 999999, 0, 3, 3, 0, 0, 1, 0, 2, None, East, East, None, East, 4, 2, 9, 193,South, 192
9, 20, 13, 5, 9, True, True, True, True, South, 4, 3, 2, -6, 999999, 6, 2, 999999, 0, 2, 3, 0, 1, 0, 0, 2, None, East, East, None, North, 2, 2, 8, 192,East, 191
10, 20, 13, 6, 9, True, True, True, True, East, 4, 2, 0, -6, 999999, 6, 9, 999999, 0, 2, 1, 0, 0, 0, 2, 0, None, West, West, None, West, 6, 2, 7, 391,South, 390
11, 20, 13, 6, 8, True, True, True, True, South, 4, 2, 0, -5, 999999, 5, 8, 999999, 0, 2, 1, 0, 0, 0, 2, 0, None, West, West, None, West, 5, 2, 6, 390,South, 389
12, 20, 13, 6, 7, True, False, True, True, South, 4, 2, 1, -4, 999999, 4, 1, 999999, 0, 2, 2, 0, 0, 0, 0, 2, None, East, East, None, East, 5, 2, 5, 389,East, 388
13, 20, 13, 7, 7, True, False, True, True, East, 4, 2, -1, -4, 999999, 4, 8, 1, 0, 2, 1, 1, 0, 0, 1, 1, None, West, East, West, West, 5, 2, 4, 388,East, 387
14, 20, 13, 8, 7, True, True, True, True, East, 4, 2, -1, -4, 999999, 4, 6, 1, 0, 2, 1, 1, 0, 0, 1, 1, None, East, West, East, East, 5, 2, 3, 387,South, 386
15, 20, 13, 8, 6, True, True, True, False, South, 4, 2, -2, -3, 999999, 2, 6, 2, 0, 2, 1, 1, 1, 0, 1, 0, None, North, North, West, West, 5, 2, 2, 386,South, 385
16, 20, 13, 8, 5, True, True, True, True, South, 4, 2, -3, -2, 999999, 1, 6, 3, 0, 2, 1, 1, 1, 0, 1, 0, None, North, North, West, West, 5, 2, 3, 385,South, 384
17, 20, 13, 8, 4, True, True, True, True, South, 4, 2, -4, -1, 999999, 1, 7, 4, 0, 1, 1, 1, 0, 0, 1, 1, None, West, East, West, West, 5, 2, 4, 384,South, 383
18, 20, 13, 8, 3, True, False, True, True, South, 4, 2, -5, 0, 2, 999999, 7, 5, 1, 0, 1, 1, 1, 0, 1, 0, North, None, North, West, West, 5, 2, 5, 383,West, 382
19, 20, 13, 7, 3, True, False, True, True, West, 4, 2, -3, 0, 2, 999999, 9, 3, 1, 0, 1, 1, 0, 0, 0, 2, East, None, East, East, East, 3, 2, 6, 382,West, 381
20, 20, 13, 6, 3, True, False, True, True, West, 4, 2, -2, 1, 1, 999999, 9, 2, 2, 0, 1, 1, 1, 0, 1, 0, North, None, West, North, North, 3, 2, 7, 381,North, 380
21, 20, 13, 6, 4, True, True, True, True, North, 4, 2, -2, 0, 1, 999999, 8, 2, 1, 0, 1, 1, 1, 0, 1, 0, West, None, West, North, North, 2, 2, 6, 380,West, 379
22, 20, 13, 5, 4, True, True, True, True, West, 4, 2, -1, 1, 1, 999999, 9, 1, 2, 0, 1, 1, 2, 0, 0, 0, North, None, North, North, North, 2, 2, 7, 379,North, 378
23, 20, 13, 5, 5, False, True, True, True, North, 4, 1, 9, 1, 1, 999999, 9, 999999, 1, 0, 1, 0, 1, 0, 0, 0, North, None, North, None, Stop, 4, 2, 6, 578,East, 577
24, 20, 13, 6, 5, False, True, True, True, East, 4, 1, 8, 2, 2, 999999, 8, 999999, 1, 0, 1, 0, 1, 0, 0, 0, North, None, North, None, Stop, 5, 2, 5, 577,East, 576
25, 20, 13, 7, 5, False, True, True, True, East, 4, 1, 7, 1, 1, 999999, 7, 999999, 1, 0, 1, 0, 0, 1, 0, 0, South, None, South, None, Stop, 6, 2, 4, 576,East, 575
26, 20, 13, 8, 5, True, True, True, True, East, 4, 1, 6, 0, 999999, 999999, 6, 999999, 0, 0, 1, 0, 0, 1, 0, 0, None, None, South, None, South, 6, 2, 3, 575,East, 574
27, 20, 13, 9, 5, True, True, True, True, East, 4, 1, 4, 0, 999999, 999999, 4, 999999, 0, 0, 1, 0, 0, 0, 1, 0, None, None, West, None, West, 4, 2, 2, 574,East, 573
28, 20, 13, 10, 5, True, True, True, True, East, 4, 1, 2, 0, 999999, 999999, 2, 999999, 0, 0, 1, 0, 0, 0, 1, 0, None, None, West, None, West, 2, 2, 1, 573,East, 572
29, 20, 13, 11, 5, False, True, True, True, East, 4, 1, 2, 0, 999999, 999999, 2, 999999, 0, 0, 1, 0, 0, 0, 0, 1, None, None, East, None, East, 2, 2, 2, 572,East, 571
30, 20, 13, 12, 5, False, False, True, True, East, 4, 1, 1, 0, 999999, 999999, 1, 999999, 0, 0, 1, 0, 0, 0, 0, 0, None, None, Stop, None, Stop, 1, 2, 3, 571,East, 770
1, 28, 29, 14, 3, False, False, True, True, Stop, 4, 4, -4, 12, 12, 999999, 3, 1, 4, 0, 1, 2, 0, 0, 0, 0, Stop, None, Stop, Stop, Stop, 12, 0, -1, 0,East, -1
2, 28, 29, 15, 3, True, False, True, True, East, 4, 4, -5, 12, 12, 999999, 2, 2, 4, 0, 1, 3, 0, 0, 2, 0, Stop, None, Stop, West, West, 14, 0, -1, -1,North, -2
3, 28, 29, 15, 4, True, True, False, False, North, 4, 4, -4, 11, 11, 999999, 1, 2, 4, 0, 1, 3, 0, 0, 3, 1, East, None, West, West, West, 12, 0, -1, -2,North, -3
4, 28, 29, 15, 5, False, True, True, False, North, 4, 4, -3, 10, 10, 999999, 1, 2, 4, 0, 1, 3, 0, 0, 3, 1, East, None, West, West, West, 11, 0, -1, -3,East, -4
5, 28, 29, 16, 5, False, False, True, True, East, 4, 4, -3, 10, 10, 999999, 999999, 3, 4, 0, 0, 3, 0, 0, 2, 2, East, None, None, East, West, 10, 0, -1, -4,East, -5
6, 28, 29, 17, 5, False, False, True, True, East, 4, 4, -4, 10, 10, 999999, 999999, 3, 4, 0, 0, 3, 0, 0, 1, 3, East, None, None, East, East, 10, 0, -1, -5,East, -6
7, 28, 29, 18, 5, True, False, False, True, East, 4, 4, -6, 10, 10, 999999, 999999, 1, 4, 0, 0, 4, 1, 0, 1, 2, West, None, None, East, East, 11, 0, -1, -6,North, -7
8, 28, 29, 18, 6, True, True, False, False, North, 4, 4, -6, 9, 9, 999999, 999999, 2, 4, 0, 0, 4, 1, 0, 3, 0, West, None, None, West, West, 11, 0, -1, -7,North, -8
9, 28, 29, 18, 7, True, True, False, False, North, 4, 4, -7, 8, 8, 999999, 999999, 1, 4, 0, 0, 4, 0, 0, 3, 1, West, None, None, East, East, 9, 0, -1, -8,North, -9
10, 28, 29, 18, 8, False, True, True, True, North, 4, 4, -7, 7, 7, 999999, 999999, 1, 4, 0, 0, 4, 0, 0, 1, 3, West, None, None, East, East, 8, 0, -1, -9,East, -10
11, 28, 29, 19, 8, False, False, True, True, East, 4, 4, -7, 7, 7, 999999, 999999, 2, 4, 0, 0, 4, 0, 1, 0, 3, East, None, None, East, East, 9, 0, -1, -10,East, -11
12, 28, 29, 20, 8, False, False, True, True, East, 4, 4, -9, 7, 7, 999999, 999999, 3, 4, 0, 0, 4, 0, 1, 1, 2, West, None, None, East, East, 10, 0, -1, -11,East, -12
13, 28, 29, 21, 8, True, True, False, True, East, 4, 4, -9, 7, 7, 999999, 999999, 4, 4, 0, 0, 4, 1, 0, 0, 3, East, None, None, East, East, 11, 0, -1, -12,North, -13
14, 28, 29, 21, 9, True, True, False, False, North, 4, 4, -9, 6, 6, 999999, 999999, 5, 4, 0, 0, 4, 0, 1, 1, 2, East, None, None, East, East, 11, 0, -1, -13,North, -14
15, 28, 29, 21, 10, True, True, False, False, North, 4, 4, -10, 5, 5, 999999, 999999, 5, 4, 0, 0, 4, 0, 1, 3, 0, West, None, None, West, West, 10, 0, -1, -14,North, -15
16, 28, 29, 21, 11, True, True, True, True, North, 4, 4, -9, 4, 4, 999999, 999999, 5, 4, 0, 0, 4, 0, 0, 2, 2, East, None, None, East, East, 9, 0, -1, -15,North, -16
17, 28, 29, 21, 12, True, True, False, False, North, 4, 4, -8, 3, 3, 999999, 999999, 5, 4, 0, 0, 4, 1, 0, 1, 2, East, None, None, East, East, 8, 0, -1, -16,North, -17
18, 28, 29, 21, 13, True, True, False, False, North, 4, 4, -8, 2, 2, 999999, 999999, 4, 4, 0, 0, 4, 0, 0, 2, 2, East, None, None, East, East, 6, 0, -1, -17,North, -18
19, 28, 29, 21, 14, True, True, False, False, North, 4, 4, -9, 1, 1, 999999, 999999, 4, 4, 0, 0, 4, 0, 0, 3, 1, West, None, None, East, East, 5, 0, -1, -18,North, -19
20, 28, 29, 21, 15, True, True, True, True, North, 4, 4, -8, 0, 2, 999999, 999999, 4, 1, 0, 0, 4, 0, 0, 2, 2, West, None, None, East, East, 4, 0, -1, -19,West, -20
21, 28, 29, 20, 15, False, False, True, True, West, 4, 4, -8, 0, 2, 999999, 999999, 3, 1, 0, 0, 4, 0, 0, 3, 1, West, None, None, East, East, 3, 0, -1, -20,West, -21
22, 28, 29, 19, 15, True, True, True, False, West, 4, 4, -7, 0, 2, 999999, 999999, 2, 1, 0, 0, 4, 0, 0, 3, 1, West, None, None, East, East, 2, 0, -1, -21,North, -22
23, 28, 29, 19, 16, True, True, False, False, North, 4, 4, -7, -1, 1, 1, 999999, 2, 1, 3, 0, 4, 0, 0, 2, 2, East, West, None, East, East, 3, 0, -1, -22,North, -23
24, 28, 29, 19, 17, False, True, False, True, North, 4, 4, -7, -2, 999999, 2, 999999, 3, 0, 3, 0, 4, 0, 0, 2, 2, None, West, None, West, West, 5, 0, -1, -23,West, -24
25, 28, 29, 18, 17, False, False, True, True, West, 4, 4, -5, -2, 999999, 2, 999999, 3, 0, 3, 0, 4, 0, 0, 2, 2, None, East, None, West, West, 5, 0, -1, -24,West, -25
26, 28, 29, 17, 17, False, False, True, True, West, 4, 4, -4, -2, 999999, 2, 999999, 2, 0, 3, 0, 4, 0, 0, 1, 3, None, East, None, West, West, 4, 0, -1, -25,West, -26
27, 28, 29, 16, 17, False, False, True, True, West, 4, 4, -3, -2, 999999, 2, 999999, 2, 0, 3, 0, 4, 0, 0, 2, 2, None, East, None, West, West, 4, 0, -1, -26,West, -27
28, 28, 29, 15, 17, True, False, True, True, West, 4, 4, -3, -2, 999999, 2, 999999, 1, 0, 3, 0, 4, 0, 0, 3, 1, None, West, None, West, West, 3, 0, -1, -27,West, -28
29, 28, 29, 14, 17, False, True, True, True, West, 4, 4, -3, -2, 999999, 2, 999999, 3, 0, 3, 0, 2, 0, 0, 2, 2, None, West, None, West, West, 2, 0, -1, -28,South, -29
30, 28, 29, 14, 16, True, True, False, True, South, 4, 3, -2, -1, 1, 1, 999999, 1, 1, 2, 0, 3, 0, 0, 2, 1, West, East, None, West, West, 2, 0, -1, 171,South, 170
31, 28, 29, 14, 15, True, False, True, True, South, 4, 2, -3, 0, 2, 999999, 999999, 3, 1, 0, 0, 2, 0, 0, 1, 1, East, None, None, West, West, 3, 0, -1, 370,West, 369
32, 28, 29, 13, 15, True, False, True, True, West, 4, 2, -1, 0, 2, 999999, 999999, 1, 1, 0, 0, 2, 0, 0, 1, 0, West, None, None, Stop, Stop, 1, 0, -1, 369,West, 568
33, 28, 29, 12, 15, False, False, True, True, West, 4, 1, -4, 1, 1, 999999, 999999, 4, 1, 0, 0, 1, 0, 1, 0, 0, South, None, None, South, South, 5, 0, -1, 568,East, 567
34, 28, 29, 13, 15, True, False, True, True, East, 4, 1, -5, 2, 2, 999999, 999999, 5, 1, 0, 0, 1, 1, 0, 0, 0, North, None, None, North, North, 7, 0, -1, 567,North, 566
35, 28, 29, 13, 16, True, True, True, False, North, 4, 1, -4, 1, 1, 999999, 999999, 4, 1, 0, 0, 1, 0, 0, 0, 1, East, None, None, East, East, 5, 0, -1, 566,North, 565
36, 28, 29, 13, 17, False, True, True, True, North, 4, 1, -4, 0, 999999, 999999, 999999, 4, 0, 0, 0, 1, 0, 0, 0, 1, None, None, None, East, East, 4, 0, -1, 565,West, 564
37, 28, 29, 12, 17, True, False, True, True, West, 4, 1, -3, 0, 999999, 999999, 999999, 3, 0, 0, 0, 1, 0, 0, 0, 1, None, None, None, East, East, 3, 0, -1, 564,West, 563
38, 28, 29, 11, 17, False, False, True, True, West, 4, 1, -2, 0, 999999, 999999, 999999, 2, 0, 0, 0, 1, 0, 0, 0, 1, None, None, None, East, East, 2, 0, -1, 563,West, 562
39, 28, 29, 10, 17, False, False, True, True, West, 4, 1, -2, 0, 999999, 999999, 999999, 2, 0, 0, 0, 1, 0, 0, 1, 0, None, None, None, West, West, 2, 0, -1, 562,West, 561
40, 28, 29, 9, 17, False, False, True, True, West, 4, 1, -1, 0, 999999, 999999, 999999, 1, 0, 0, 0, 1, 0, 0, 0, 0, None, None, None, Stop, Stop, 1, 0, -1, 561,West, 760
